gene	count
ENSPTRG00000000318	216
ENSPTRG00000000319	276
ENSPTRG00000000320	120
ENSPTRG00000000321	722
ENSPTRG00000000322	2467
ENSPTRG00000000323	4
ENSPTRG00000000324	1283
ENSPTRG00000000330	1
ENSPTRG00000000331	62
ENSPTRG00000000332	0
ENSPTRG00000000334	1578
ENSPTRG00000000335	529
ENSPTRG00000000336	2910
ENSPTRG00000000338	227
ENSPTRG00000000339	245
ENSPTRG00000000340	98
ENSPTRG00000000341	22
ENSPTRG00000000342	6
ENSPTRG00000000343	12
ENSPTRG00000000344	3
ENSPTRG00000000345	254
ENSPTRG00000000346	2401
ENSPTRG00000000348	1
ENSPTRG00000000349	1575
ENSPTRG00000000350	317
ENSPTRG00000000351	17
ENSPTRG00000000352	462
ENSPTRG00000000353	1338
ENSPTRG00000000362	77
ENSPTRG00000000363	1283
ENSPTRG00000000365	900
ENSPTRG00000000369	16087
ENSPTRG00000000370	86
ENSPTRG00000000371	1094
ENSPTRG00000000372	1
ENSPTRG00000000373	6
ENSPTRG00000000374	287
ENSPTRG00000000375	159
ENSPTRG00000000377	2
ENSPTRG00000000378	236
ENSPTRG00000000380	287
ENSPTRG00000000381	43
ENSPTRG00000000382	6
ENSPTRG00000000383	2
ENSPTRG00000000384	1
ENSPTRG00000000385	768
ENSPTRG00000000386	0
ENSPTRG00000000387	125
ENSPTRG00000000388	1623
ENSPTRG00000000392	127
ENSPTRG00000000394	0
ENSPTRG00000000395	1696
ENSPTRG00000000396	28
ENSPTRG00000000397	1
ENSPTRG00000000401	106
ENSPTRG00000000402	785
ENSPTRG00000000403	22
ENSPTRG00000000404	63
ENSPTRG00000000405	2
ENSPTRG00000000406	6
ENSPTRG00000000408	22
ENSPTRG00000000409	347
ENSPTRG00000000410	0
ENSPTRG00000000411	0
ENSPTRG00000000413	36
ENSPTRG00000000414	289
ENSPTRG00000000416	1644
ENSPTRG00000000417	320
ENSPTRG00000000419	147
ENSPTRG00000000420	122
ENSPTRG00000000421	4
ENSPTRG00000000422	88
ENSPTRG00000000423	531
ENSPTRG00000000424	10
ENSPTRG00000000426	1315
ENSPTRG00000000428	1907
ENSPTRG00000000429	184
ENSPTRG00000000431	55
ENSPTRG00000000432	86
ENSPTRG00000000434	54
ENSPTRG00000000436	7
ENSPTRG00000000437	157
ENSPTRG00000000438	132
ENSPTRG00000000439	740
ENSPTRG00000000440	40
ENSPTRG00000000442	366
ENSPTRG00000000444	6
ENSPTRG00000000445	1946
ENSPTRG00000000446	258
ENSPTRG00000000447	424
ENSPTRG00000000449	27
ENSPTRG00000000450	402
ENSPTRG00000000451	142
ENSPTRG00000000453	2960
ENSPTRG00000000454	85
ENSPTRG00000000455	264
ENSPTRG00000000456	1179
ENSPTRG00000000457	891
ENSPTRG00000000458	8
ENSPTRG00000000461	47
ENSPTRG00000000462	9
ENSPTRG00000000463	776
ENSPTRG00000000464	479
ENSPTRG00000000465	5051
ENSPTRG00000000466	9
ENSPTRG00000000469	1584
ENSPTRG00000000470	301
ENSPTRG00000000471	343
ENSPTRG00000000472	467
ENSPTRG00000000473	175
ENSPTRG00000000474	183
ENSPTRG00000000475	197
ENSPTRG00000000476	797
ENSPTRG00000000478	9
ENSPTRG00000000479	2
ENSPTRG00000000482	1868
ENSPTRG00000000483	26
ENSPTRG00000000484	1425
ENSPTRG00000000485	31
ENSPTRG00000000489	134
ENSPTRG00000000490	731
ENSPTRG00000000491	1875
ENSPTRG00000000492	179
ENSPTRG00000000493	945
ENSPTRG00000000494	3560
ENSPTRG00000000495	293
ENSPTRG00000000496	328
ENSPTRG00000000499	548
ENSPTRG00000000501	338
ENSPTRG00000000502	189
ENSPTRG00000000503	874
ENSPTRG00000000505	1344
ENSPTRG00000000506	22
ENSPTRG00000000507	107
ENSPTRG00000000512	10
ENSPTRG00000000513	395
ENSPTRG00000000514	3021
ENSPTRG00000000515	356
ENSPTRG00000000516	70
ENSPTRG00000000518	2062
ENSPTRG00000000519	1070
ENSPTRG00000000521	1003
ENSPTRG00000000522	12991
ENSPTRG00000000523	74
ENSPTRG00000000524	523
ENSPTRG00000000526	66
ENSPTRG00000000527	414
ENSPTRG00000000528	44
ENSPTRG00000000529	50
ENSPTRG00000000531	239
ENSPTRG00000000532	17
ENSPTRG00000000533	677
ENSPTRG00000000534	1747
ENSPTRG00000000535	1820
ENSPTRG00000000537	60
ENSPTRG00000000538	71
ENSPTRG00000000539	237
ENSPTRG00000000540	45
ENSPTRG00000000541	426
ENSPTRG00000000542	28
ENSPTRG00000000543	352
ENSPTRG00000000544	28
ENSPTRG00000000547	196
ENSPTRG00000000548	145
ENSPTRG00000000549	274
ENSPTRG00000000550	32
ENSPTRG00000000551	138
ENSPTRG00000000552	24
ENSPTRG00000000553	336
ENSPTRG00000000556	373
ENSPTRG00000000557	369
ENSPTRG00000000558	517
ENSPTRG00000000559	342
ENSPTRG00000000560	138
ENSPTRG00000000561	247
ENSPTRG00000000563	2069
ENSPTRG00000000564	819
ENSPTRG00000000566	45
ENSPTRG00000000567	6
ENSPTRG00000000568	2105
ENSPTRG00000000572	11
ENSPTRG00000000573	667
ENSPTRG00000000575	25
ENSPTRG00000000576	6550
ENSPTRG00000000577	203
ENSPTRG00000000578	49
ENSPTRG00000000579	208
ENSPTRG00000000580	20
ENSPTRG00000000581	166
ENSPTRG00000000583	1618
ENSPTRG00000000584	1808
ENSPTRG00000000585	784
ENSPTRG00000000586	0
ENSPTRG00000000587	417
ENSPTRG00000000589	2595
ENSPTRG00000000590	42
ENSPTRG00000000591	81
ENSPTRG00000000592	61
ENSPTRG00000000593	56
ENSPTRG00000000594	100
ENSPTRG00000000596	1011
ENSPTRG00000000597	429
ENSPTRG00000000598	85
ENSPTRG00000000599	293
ENSPTRG00000000600	185
ENSPTRG00000000601	375
ENSPTRG00000000602	3
ENSPTRG00000000603	765
ENSPTRG00000000604	0
ENSPTRG00000000606	1489
ENSPTRG00000000607	96
ENSPTRG00000000608	39
ENSPTRG00000000612	1177
ENSPTRG00000000614	79
ENSPTRG00000000616	0
ENSPTRG00000000617	230
ENSPTRG00000000618	107
ENSPTRG00000000621	111
ENSPTRG00000000622	111
ENSPTRG00000000623	681
ENSPTRG00000000624	1
ENSPTRG00000000625	590
ENSPTRG00000000626	17
ENSPTRG00000000631	77
ENSPTRG00000000634	7
ENSPTRG00000000635	252
ENSPTRG00000000636	581
ENSPTRG00000000639	232
ENSPTRG00000000640	342
ENSPTRG00000000641	2371
ENSPTRG00000000643	627
ENSPTRG00000000644	630
ENSPTRG00000000645	129
ENSPTRG00000000646	657
ENSPTRG00000000648	1345
ENSPTRG00000000649	936
ENSPTRG00000000650	188
ENSPTRG00000000652	0
ENSPTRG00000000655	106
ENSPTRG00000000656	615
ENSPTRG00000000657	153
ENSPTRG00000000658	14
ENSPTRG00000000659	78
ENSPTRG00000000661	24
ENSPTRG00000000662	90
ENSPTRG00000000663	0
ENSPTRG00000000664	466
ENSPTRG00000000665	188
ENSPTRG00000000667	713
ENSPTRG00000000668	437
ENSPTRG00000000669	32
ENSPTRG00000000670	8
ENSPTRG00000000672	95
ENSPTRG00000000673	61
ENSPTRG00000000675	970
ENSPTRG00000000676	198
ENSPTRG00000000677	688
ENSPTRG00000000679	7
ENSPTRG00000000680	900
ENSPTRG00000000681	269
ENSPTRG00000000683	1027
ENSPTRG00000000685	766
ENSPTRG00000000686	14
ENSPTRG00000000687	655
ENSPTRG00000000688	84
ENSPTRG00000000689	82
ENSPTRG00000000690	362
ENSPTRG00000000691	1503
ENSPTRG00000000692	36
ENSPTRG00000000693	338
ENSPTRG00000000697	73
ENSPTRG00000000701	894
ENSPTRG00000000702	0
ENSPTRG00000000705	3
ENSPTRG00000000706	215
ENSPTRG00000000707	15
ENSPTRG00000000708	0
ENSPTRG00000000709	1
ENSPTRG00000000711	57
ENSPTRG00000000712	1127
ENSPTRG00000000716	13
ENSPTRG00000000718	99
ENSPTRG00000000721	555
ENSPTRG00000000723	6833
ENSPTRG00000000724	8
ENSPTRG00000000725	245
ENSPTRG00000000726	44
ENSPTRG00000000728	50
ENSPTRG00000000729	3503
ENSPTRG00000000730	363
ENSPTRG00000000731	1316
ENSPTRG00000000732	58
ENSPTRG00000000733	537
ENSPTRG00000000735	915
ENSPTRG00000000736	889
ENSPTRG00000000737	344
ENSPTRG00000000738	14
ENSPTRG00000000739	329
ENSPTRG00000000740	491
ENSPTRG00000000741	28
ENSPTRG00000000744	1
ENSPTRG00000000745	211
ENSPTRG00000000746	22
ENSPTRG00000000747	124
ENSPTRG00000000748	716
ENSPTRG00000000749	39
ENSPTRG00000000750	0
ENSPTRG00000000751	92
ENSPTRG00000000752	104
ENSPTRG00000000753	79
ENSPTRG00000000754	558
ENSPTRG00000000755	0
ENSPTRG00000000756	113
ENSPTRG00000000757	242
ENSPTRG00000000759	206
ENSPTRG00000000761	0
ENSPTRG00000000762	78
ENSPTRG00000000763	128
ENSPTRG00000000764	1219
ENSPTRG00000000765	101
ENSPTRG00000000766	25
ENSPTRG00000000769	899
ENSPTRG00000000770	90
ENSPTRG00000000771	43
ENSPTRG00000000772	21
ENSPTRG00000000773	193
ENSPTRG00000000776	13
ENSPTRG00000000777	14
ENSPTRG00000000778	0
ENSPTRG00000000779	2548
ENSPTRG00000000782	0
ENSPTRG00000000783	0
ENSPTRG00000000784	778
ENSPTRG00000000787	1051
ENSPTRG00000000788	10
ENSPTRG00000000790	11
ENSPTRG00000000791	0
ENSPTRG00000000792	2
ENSPTRG00000000793	31
ENSPTRG00000000795	1
ENSPTRG00000000796	127
ENSPTRG00000000798	16
ENSPTRG00000000799	1087
ENSPTRG00000000800	70
ENSPTRG00000000801	0
ENSPTRG00000000802	43
ENSPTRG00000000803	142
ENSPTRG00000000806	101
ENSPTRG00000000809	8
ENSPTRG00000000810	697
ENSPTRG00000000811	211
ENSPTRG00000000812	0
ENSPTRG00000000813	290
ENSPTRG00000000815	93
ENSPTRG00000000816	15
ENSPTRG00000000819	1
ENSPTRG00000000820	417
ENSPTRG00000000822	1
ENSPTRG00000000823	134
ENSPTRG00000000824	358
ENSPTRG00000000825	1335
ENSPTRG00000000827	15
ENSPTRG00000000829	4104
ENSPTRG00000000831	662
ENSPTRG00000000832	222
ENSPTRG00000000835	0
ENSPTRG00000000837	587
ENSPTRG00000000838	321
ENSPTRG00000000839	0
ENSPTRG00000000840	33
ENSPTRG00000000842	319
ENSPTRG00000000845	354
ENSPTRG00000000846	7
ENSPTRG00000000847	16
ENSPTRG00000000848	419
ENSPTRG00000000850	416
ENSPTRG00000000852	2157
ENSPTRG00000000853	759
ENSPTRG00000000854	100
ENSPTRG00000000855	3
ENSPTRG00000000856	2204
ENSPTRG00000000857	1354
ENSPTRG00000000861	190
ENSPTRG00000000862	43
ENSPTRG00000000863	2158
ENSPTRG00000000865	551
ENSPTRG00000000867	411
ENSPTRG00000000868	1
ENSPTRG00000000869	85
ENSPTRG00000000871	112
ENSPTRG00000000873	9
ENSPTRG00000000874	0
ENSPTRG00000000875	3
ENSPTRG00000000877	179
ENSPTRG00000000878	625
ENSPTRG00000000880	7390
ENSPTRG00000000881	488
ENSPTRG00000000882	1531
ENSPTRG00000000884	1111
ENSPTRG00000000886	79
ENSPTRG00000000888	403
ENSPTRG00000000889	537
ENSPTRG00000000891	40
ENSPTRG00000000892	52
ENSPTRG00000000893	39
ENSPTRG00000000894	34
ENSPTRG00000000896	1290
ENSPTRG00000000898	351
ENSPTRG00000000899	6710
ENSPTRG00000000900	3
ENSPTRG00000000901	227
ENSPTRG00000000902	58
ENSPTRG00000000903	9
ENSPTRG00000000904	53
ENSPTRG00000000906	2438
ENSPTRG00000000907	23
ENSPTRG00000000908	8
ENSPTRG00000000909	9
ENSPTRG00000000910	14
ENSPTRG00000000912	62
ENSPTRG00000000913	422
ENSPTRG00000000914	78
ENSPTRG00000000915	3108
ENSPTRG00000000916	149
ENSPTRG00000000917	354
ENSPTRG00000000919	296
ENSPTRG00000000921	2
ENSPTRG00000000922	0
ENSPTRG00000000923	14
ENSPTRG00000000925	819
ENSPTRG00000000927	41
ENSPTRG00000000929	18151
ENSPTRG00000000931	459
ENSPTRG00000000932	285
ENSPTRG00000000934	22
ENSPTRG00000000935	18
ENSPTRG00000000937	16
ENSPTRG00000000938	47
ENSPTRG00000000939	13
ENSPTRG00000000940	1
ENSPTRG00000000942	96
ENSPTRG00000000945	792
ENSPTRG00000000946	5
ENSPTRG00000000947	616
ENSPTRG00000000948	34
ENSPTRG00000000952	129
ENSPTRG00000000954	4
ENSPTRG00000000955	275
ENSPTRG00000000956	2
ENSPTRG00000000958	2463
ENSPTRG00000000959	160
ENSPTRG00000000960	127
ENSPTRG00000000962	497
ENSPTRG00000000963	1803
ENSPTRG00000000964	682
ENSPTRG00000000965	605
ENSPTRG00000000966	391
ENSPTRG00000000967	112
ENSPTRG00000000969	614
ENSPTRG00000000970	540
ENSPTRG00000000971	93
ENSPTRG00000000972	635
ENSPTRG00000000973	304
ENSPTRG00000000975	158
ENSPTRG00000000976	323
ENSPTRG00000000977	263
ENSPTRG00000000978	17
ENSPTRG00000000979	576
ENSPTRG00000000980	100
ENSPTRG00000000981	15
ENSPTRG00000000984	144
ENSPTRG00000000987	686
ENSPTRG00000000990	48
ENSPTRG00000000992	83
ENSPTRG00000000993	508
ENSPTRG00000000994	2702
ENSPTRG00000000995	75
ENSPTRG00000000996	3
ENSPTRG00000000997	936
ENSPTRG00000000999	825
ENSPTRG00000001000	38
ENSPTRG00000001001	138
ENSPTRG00000001002	65
ENSPTRG00000001003	51
ENSPTRG00000001004	416
ENSPTRG00000001007	18
ENSPTRG00000001008	25
ENSPTRG00000001009	15
ENSPTRG00000001010	691
ENSPTRG00000001011	235
ENSPTRG00000001012	168
ENSPTRG00000001014	57
ENSPTRG00000001015	199
ENSPTRG00000001017	164
ENSPTRG00000001022	77
ENSPTRG00000001023	311
ENSPTRG00000001024	22
ENSPTRG00000001026	42
ENSPTRG00000001027	0
ENSPTRG00000001028	0
ENSPTRG00000001030	1060
ENSPTRG00000001031	60
ENSPTRG00000001032	1473
ENSPTRG00000001033	2
ENSPTRG00000001034	552
ENSPTRG00000001036	3
ENSPTRG00000001037	170
ENSPTRG00000001038	682
ENSPTRG00000001039	2380
ENSPTRG00000001040	785
ENSPTRG00000001041	34
ENSPTRG00000001042	216
ENSPTRG00000001043	2318
ENSPTRG00000001044	5215
ENSPTRG00000001045	306
ENSPTRG00000001046	4855
ENSPTRG00000001048	160
ENSPTRG00000001051	238
ENSPTRG00000001052	342
ENSPTRG00000001053	121
ENSPTRG00000001054	80
ENSPTRG00000001055	300
ENSPTRG00000001056	8
ENSPTRG00000001057	1458
ENSPTRG00000001060	610
ENSPTRG00000001061	183
ENSPTRG00000001062	0
ENSPTRG00000001065	0
ENSPTRG00000001066	78
ENSPTRG00000001067	3680
ENSPTRG00000001069	607
ENSPTRG00000001070	30
ENSPTRG00000001073	772
ENSPTRG00000001074	136
ENSPTRG00000001078	306
ENSPTRG00000001080	2
ENSPTRG00000001082	0
ENSPTRG00000001084	12
ENSPTRG00000001085	124
ENSPTRG00000001086	547
ENSPTRG00000001087	120
ENSPTRG00000001089	320
ENSPTRG00000001090	9
ENSPTRG00000001092	0
ENSPTRG00000001095	23
ENSPTRG00000001097	412
ENSPTRG00000001098	253
ENSPTRG00000001099	25
ENSPTRG00000001100	62
ENSPTRG00000001101	75
ENSPTRG00000001102	424
ENSPTRG00000001104	1347
ENSPTRG00000001105	178
ENSPTRG00000001106	41
ENSPTRG00000001107	379
ENSPTRG00000001108	123
ENSPTRG00000001109	167
ENSPTRG00000001110	1046
ENSPTRG00000001111	98
ENSPTRG00000001112	315
ENSPTRG00000001113	51
ENSPTRG00000001114	23
ENSPTRG00000001116	51
ENSPTRG00000001120	102
ENSPTRG00000001121	435
ENSPTRG00000001123	409
ENSPTRG00000001124	656
ENSPTRG00000001125	10
ENSPTRG00000001127	454
ENSPTRG00000001128	44
ENSPTRG00000001130	917
ENSPTRG00000001131	55
ENSPTRG00000001132	13
ENSPTRG00000001133	2361
ENSPTRG00000001136	810
ENSPTRG00000001137	33
ENSPTRG00000001139	0
ENSPTRG00000001140	511
ENSPTRG00000001142	395
ENSPTRG00000001143	0
ENSPTRG00000001144	0
ENSPTRG00000001145	30
ENSPTRG00000001147	20
ENSPTRG00000001148	2
ENSPTRG00000001150	276
ENSPTRG00000001151	2
ENSPTRG00000001152	8943
ENSPTRG00000001153	9
ENSPTRG00000001154	420
ENSPTRG00000001157	2
ENSPTRG00000001158	465
ENSPTRG00000001160	23
ENSPTRG00000001162	37
ENSPTRG00000001163	114
ENSPTRG00000001164	3
ENSPTRG00000001167	14
ENSPTRG00000001168	201
ENSPTRG00000001170	67
ENSPTRG00000001172	17
ENSPTRG00000001173	111
ENSPTRG00000001174	3
ENSPTRG00000001177	147
ENSPTRG00000001178	363
ENSPTRG00000001179	1
ENSPTRG00000001180	1
ENSPTRG00000001188	653
ENSPTRG00000001197	337
ENSPTRG00000001198	119
ENSPTRG00000001199	421
ENSPTRG00000001200	39
ENSPTRG00000001201	442
ENSPTRG00000001202	20
ENSPTRG00000001203	976
ENSPTRG00000001204	24
ENSPTRG00000001206	369
ENSPTRG00000001207	77
ENSPTRG00000001208	100
ENSPTRG00000001210	212
ENSPTRG00000001211	114
ENSPTRG00000001213	259
ENSPTRG00000001218	363
ENSPTRG00000001219	30
ENSPTRG00000001220	386
ENSPTRG00000001222	774
ENSPTRG00000001223	67
ENSPTRG00000001225	0
ENSPTRG00000001228	7
ENSPTRG00000001233	22
ENSPTRG00000001238	9
ENSPTRG00000001241	130
ENSPTRG00000001242	11264
ENSPTRG00000001243	496
ENSPTRG00000001244	81
ENSPTRG00000001245	282
ENSPTRG00000001246	650
ENSPTRG00000001247	1078
ENSPTRG00000001249	70
ENSPTRG00000001250	552
ENSPTRG00000001251	16
ENSPTRG00000001252	236
ENSPTRG00000001254	268
ENSPTRG00000001255	1554
ENSPTRG00000001256	406
ENSPTRG00000001257	612
ENSPTRG00000001258	40
ENSPTRG00000001260	860
ENSPTRG00000001261	4789
ENSPTRG00000001262	189
ENSPTRG00000001263	1
ENSPTRG00000001264	35
ENSPTRG00000001265	34
ENSPTRG00000001266	434
ENSPTRG00000001267	241
ENSPTRG00000001268	372
ENSPTRG00000001269	0
ENSPTRG00000001270	79
ENSPTRG00000001272	13
ENSPTRG00000001274	38
ENSPTRG00000001275	36
ENSPTRG00000001276	660
ENSPTRG00000001277	6
ENSPTRG00000001278	311
ENSPTRG00000001279	158
ENSPTRG00000001280	12
ENSPTRG00000001281	609
ENSPTRG00000001282	470
ENSPTRG00000001284	324
ENSPTRG00000001285	898
ENSPTRG00000001286	538
ENSPTRG00000001287	60
ENSPTRG00000001288	673
ENSPTRG00000001289	2078
ENSPTRG00000001291	144
ENSPTRG00000001292	76
ENSPTRG00000001293	2614
ENSPTRG00000001294	19
ENSPTRG00000001295	709
ENSPTRG00000001296	37
ENSPTRG00000001297	78
ENSPTRG00000001298	1
ENSPTRG00000001300	42
ENSPTRG00000001301	642
ENSPTRG00000001302	496
ENSPTRG00000001303	52
ENSPTRG00000001305	0
ENSPTRG00000001312	8
ENSPTRG00000001313	23
ENSPTRG00000001314	0
ENSPTRG00000001315	1
ENSPTRG00000001316	0
ENSPTRG00000001319	0
ENSPTRG00000001320	0
ENSPTRG00000001321	0
ENSPTRG00000001327	0
ENSPTRG00000001333	0
ENSPTRG00000001334	0
ENSPTRG00000001337	0
ENSPTRG00000001342	1
ENSPTRG00000001344	0
ENSPTRG00000001345	8
ENSPTRG00000001346	0
ENSPTRG00000001347	1
ENSPTRG00000001348	6
ENSPTRG00000001351	985
ENSPTRG00000001352	10
ENSPTRG00000001353	0
ENSPTRG00000001354	5
ENSPTRG00000001355	826
ENSPTRG00000001356	1153
ENSPTRG00000001357	0
ENSPTRG00000001358	0
ENSPTRG00000001359	0
ENSPTRG00000001360	413
ENSPTRG00000001362	133
ENSPTRG00000001364	948
ENSPTRG00000001365	984
ENSPTRG00000001366	426
ENSPTRG00000001367	179
ENSPTRG00000001368	35
ENSPTRG00000001369	783
ENSPTRG00000001370	62
ENSPTRG00000001371	22
ENSPTRG00000001372	52
ENSPTRG00000001375	2879
ENSPTRG00000001377	0
ENSPTRG00000001378	2200
ENSPTRG00000001379	1553
ENSPTRG00000001380	639
ENSPTRG00000001381	2
ENSPTRG00000001382	695
ENSPTRG00000001383	3
ENSPTRG00000001385	44
ENSPTRG00000001386	7
ENSPTRG00000001387	1267
ENSPTRG00000001389	1232
ENSPTRG00000001392	16
ENSPTRG00000001393	471
ENSPTRG00000001394	528
ENSPTRG00000001395	840
ENSPTRG00000001397	333
ENSPTRG00000001398	26
ENSPTRG00000001399	208
ENSPTRG00000001401	237
ENSPTRG00000001402	5
ENSPTRG00000001403	5
ENSPTRG00000001404	408
ENSPTRG00000001405	6
ENSPTRG00000001406	812
ENSPTRG00000001407	81
ENSPTRG00000001408	103
ENSPTRG00000001409	263
ENSPTRG00000001410	179
ENSPTRG00000001411	657
ENSPTRG00000001412	12
ENSPTRG00000001413	131
ENSPTRG00000001414	13
ENSPTRG00000001415	33
ENSPTRG00000001416	163
ENSPTRG00000001417	840
ENSPTRG00000001418	531
ENSPTRG00000001419	329
ENSPTRG00000001420	235
ENSPTRG00000001421	15
ENSPTRG00000001422	774
ENSPTRG00000001424	2127
ENSPTRG00000001425	1038
ENSPTRG00000001427	0
ENSPTRG00000001428	289
ENSPTRG00000001429	1001
ENSPTRG00000001430	340
ENSPTRG00000001433	767
ENSPTRG00000001436	8640
ENSPTRG00000001437	195
ENSPTRG00000001438	607
ENSPTRG00000001439	0
ENSPTRG00000001441	1529
ENSPTRG00000001442	484
ENSPTRG00000001444	473
ENSPTRG00000001445	0
ENSPTRG00000001446	4
ENSPTRG00000001447	144
ENSPTRG00000001448	751
ENSPTRG00000001449	42
ENSPTRG00000001450	0
ENSPTRG00000001451	0
ENSPTRG00000001453	0
ENSPTRG00000001455	0
ENSPTRG00000001456	7
ENSPTRG00000001457	1
ENSPTRG00000001458	0
ENSPTRG00000001459	495
ENSPTRG00000001460	2866
ENSPTRG00000001461	58
ENSPTRG00000001462	3
ENSPTRG00000001463	741
ENSPTRG00000001464	306
ENSPTRG00000001467	1253
ENSPTRG00000001468	258
ENSPTRG00000001470	11
ENSPTRG00000001471	120
ENSPTRG00000001472	132
