gene	count
ENSGGOG00000008298	1768
ENSGGOG00000008300	9
ENSGGOG00000008301	50
ENSGGOG00000008302	65
ENSGGOG00000008303	1687
ENSGGOG00000008304	93
ENSGGOG00000008305	246
ENSGGOG00000008306	3
ENSGGOG00000008307	0
ENSGGOG00000008308	59
ENSGGOG00000008309	3818
ENSGGOG00000008310	110
ENSGGOG00000008311	705
ENSGGOG00000008312	1859
ENSGGOG00000008313	495
ENSGGOG00000008314	122
ENSGGOG00000008315	590
ENSGGOG00000008316	31
ENSGGOG00000008317	8
ENSGGOG00000008319	0
ENSGGOG00000008320	1
ENSGGOG00000008322	172
ENSGGOG00000008323	224
ENSGGOG00000008324	16
ENSGGOG00000008325	2212
ENSGGOG00000008326	178
ENSGGOG00000008327	995
ENSGGOG00000008328	127
ENSGGOG00000008329	148
ENSGGOG00000008330	828
ENSGGOG00000008331	1156
ENSGGOG00000008333	328
ENSGGOG00000008334	97
ENSGGOG00000008335	174
ENSGGOG00000008336	1099
ENSGGOG00000008337	614
ENSGGOG00000008338	188
ENSGGOG00000008339	1048
ENSGGOG00000008340	1012
ENSGGOG00000008341	44
ENSGGOG00000008343	25
ENSGGOG00000008344	1426
ENSGGOG00000008345	259
ENSGGOG00000008346	101
ENSGGOG00000008347	52
ENSGGOG00000008348	73
ENSGGOG00000008349	621
ENSGGOG00000008350	1
ENSGGOG00000008352	104
ENSGGOG00000008353	1275
ENSGGOG00000008354	1438
ENSGGOG00000008355	4
ENSGGOG00000008356	73
ENSGGOG00000008357	79
ENSGGOG00000008358	5
ENSGGOG00000008360	535
ENSGGOG00000008361	55
ENSGGOG00000008363	45
ENSGGOG00000008364	1117
ENSGGOG00000008367	604
ENSGGOG00000008369	169
ENSGGOG00000008370	0
ENSGGOG00000008371	662
ENSGGOG00000008372	1038
ENSGGOG00000008375	9
ENSGGOG00000008376	383
ENSGGOG00000008377	537
ENSGGOG00000008378	483
ENSGGOG00000008379	68
ENSGGOG00000008380	464
ENSGGOG00000008381	14719
ENSGGOG00000008382	1
ENSGGOG00000008386	0
ENSGGOG00000008387	4353
ENSGGOG00000008388	1624
ENSGGOG00000008389	0
ENSGGOG00000008390	2539
ENSGGOG00000008391	217
ENSGGOG00000008392	0
ENSGGOG00000008393	947
ENSGGOG00000008395	571
ENSGGOG00000008396	162
ENSGGOG00000008397	58
ENSGGOG00000008398	92
ENSGGOG00000008400	18
ENSGGOG00000008401	1030
ENSGGOG00000008403	1646
ENSGGOG00000008404	35
ENSGGOG00000008405	1020
ENSGGOG00000008407	376
ENSGGOG00000008408	1382
ENSGGOG00000008410	459
ENSGGOG00000008411	1570
ENSGGOG00000008412	0
ENSGGOG00000008413	1414
ENSGGOG00000008414	66
ENSGGOG00000008415	734
ENSGGOG00000008416	1
ENSGGOG00000008418	6
ENSGGOG00000008419	369
ENSGGOG00000008420	19
ENSGGOG00000008422	12
ENSGGOG00000008424	134
ENSGGOG00000008425	1604
ENSGGOG00000008426	562
ENSGGOG00000008427	241
ENSGGOG00000008428	95
ENSGGOG00000008429	3
ENSGGOG00000008431	148
ENSGGOG00000008432	255
ENSGGOG00000008433	17166
ENSGGOG00000008434	32
ENSGGOG00000008435	1
ENSGGOG00000008437	891
ENSGGOG00000008438	162
ENSGGOG00000008439	1071
ENSGGOG00000008441	279
ENSGGOG00000008442	764
ENSGGOG00000008444	406
ENSGGOG00000008445	1302
ENSGGOG00000008446	1702
ENSGGOG00000008447	23
ENSGGOG00000008448	2591
ENSGGOG00000008449	1430
ENSGGOG00000008450	9750
ENSGGOG00000008451	3
ENSGGOG00000008452	103
ENSGGOG00000008453	20
ENSGGOG00000008454	434
ENSGGOG00000008455	676
ENSGGOG00000008456	1
ENSGGOG00000008457	629
ENSGGOG00000008459	3
ENSGGOG00000008460	0
ENSGGOG00000008461	11
ENSGGOG00000008462	383
ENSGGOG00000008463	9
ENSGGOG00000008464	4
ENSGGOG00000008465	1061
ENSGGOG00000008466	2202
ENSGGOG00000008467	11
ENSGGOG00000008469	4
ENSGGOG00000008470	1052
ENSGGOG00000008471	180
ENSGGOG00000008472	676
ENSGGOG00000008474	89
ENSGGOG00000008475	473
ENSGGOG00000008476	233
ENSGGOG00000008477	465
ENSGGOG00000008478	370
ENSGGOG00000008480	15
ENSGGOG00000008481	367
ENSGGOG00000008482	2210
ENSGGOG00000008483	731
ENSGGOG00000008484	161
ENSGGOG00000008488	35
ENSGGOG00000008489	367
ENSGGOG00000008490	16
ENSGGOG00000008491	308
ENSGGOG00000008492	65
ENSGGOG00000008493	43
ENSGGOG00000008494	719
ENSGGOG00000008495	133
ENSGGOG00000008496	13
ENSGGOG00000008497	158
ENSGGOG00000008498	133
ENSGGOG00000008499	350
ENSGGOG00000008500	237
ENSGGOG00000008501	929
ENSGGOG00000008502	93
ENSGGOG00000008503	74
ENSGGOG00000008504	89
ENSGGOG00000008505	1155
ENSGGOG00000008508	649
ENSGGOG00000008509	180
ENSGGOG00000008510	786
ENSGGOG00000008511	0
ENSGGOG00000008512	2050
ENSGGOG00000008514	150
ENSGGOG00000008515	228
ENSGGOG00000008516	2579
ENSGGOG00000008517	200
ENSGGOG00000008518	82
ENSGGOG00000008521	209
ENSGGOG00000008522	8
ENSGGOG00000008523	0
ENSGGOG00000008524	17
ENSGGOG00000008525	635
ENSGGOG00000008526	572
ENSGGOG00000008528	112
ENSGGOG00000008529	119
ENSGGOG00000008530	653
ENSGGOG00000008531	49
ENSGGOG00000008532	6
ENSGGOG00000008534	3597
ENSGGOG00000008535	96
ENSGGOG00000008536	56
ENSGGOG00000008537	5355
ENSGGOG00000008538	142
ENSGGOG00000008540	9
ENSGGOG00000008541	6
ENSGGOG00000008542	1488
ENSGGOG00000008544	326
ENSGGOG00000008545	30
ENSGGOG00000008546	140
ENSGGOG00000008547	524
ENSGGOG00000008548	15558
ENSGGOG00000008549	43
ENSGGOG00000008550	93
ENSGGOG00000008551	0
ENSGGOG00000008552	40
ENSGGOG00000008554	2216
ENSGGOG00000008555	1068
ENSGGOG00000008556	0
ENSGGOG00000008559	3
ENSGGOG00000008560	1337
ENSGGOG00000008561	7
ENSGGOG00000008562	0
ENSGGOG00000008563	547
ENSGGOG00000008564	151
ENSGGOG00000008565	13
ENSGGOG00000008566	152
ENSGGOG00000008567	0
ENSGGOG00000008568	808
ENSGGOG00000008569	149
ENSGGOG00000008570	59
ENSGGOG00000008571	511
ENSGGOG00000008572	346
ENSGGOG00000008573	12
ENSGGOG00000008574	1
ENSGGOG00000008575	6
ENSGGOG00000008576	490
ENSGGOG00000008578	101
ENSGGOG00000008579	0
ENSGGOG00000008581	2
ENSGGOG00000008582	0
ENSGGOG00000008583	19
ENSGGOG00000008584	61
ENSGGOG00000008585	145
ENSGGOG00000008586	0
ENSGGOG00000008587	453
ENSGGOG00000008588	3087
ENSGGOG00000008589	0
ENSGGOG00000008590	308
ENSGGOG00000008591	727
ENSGGOG00000008592	6610
ENSGGOG00000008594	0
ENSGGOG00000008595	5981
ENSGGOG00000008596	322
ENSGGOG00000008597	410
ENSGGOG00000008598	196
ENSGGOG00000008599	392
ENSGGOG00000008600	3012
ENSGGOG00000008602	54
ENSGGOG00000008603	81
ENSGGOG00000008605	23
ENSGGOG00000008606	66
ENSGGOG00000008607	71
ENSGGOG00000008608	5
ENSGGOG00000008610	1072
ENSGGOG00000008611	1
ENSGGOG00000008612	1125
ENSGGOG00000008613	78
ENSGGOG00000008614	1721
ENSGGOG00000008615	38
ENSGGOG00000008616	301
ENSGGOG00000008618	0
ENSGGOG00000008619	37
ENSGGOG00000008620	1
ENSGGOG00000008621	456
ENSGGOG00000008622	26
ENSGGOG00000008623	69
ENSGGOG00000008624	299
ENSGGOG00000008625	7
ENSGGOG00000008626	1072
ENSGGOG00000008628	8
ENSGGOG00000008630	570
ENSGGOG00000008631	124
ENSGGOG00000008632	75
ENSGGOG00000008633	2247
ENSGGOG00000008634	274
ENSGGOG00000008635	5228
ENSGGOG00000008637	67
ENSGGOG00000008638	156
ENSGGOG00000008639	0
ENSGGOG00000008640	42
ENSGGOG00000008641	294
ENSGGOG00000008643	18
ENSGGOG00000008645	883
ENSGGOG00000008646	5
ENSGGOG00000008647	5879
ENSGGOG00000008648	2077
ENSGGOG00000008649	978
ENSGGOG00000008650	49
ENSGGOG00000008652	29
ENSGGOG00000008653	297
ENSGGOG00000008654	29
ENSGGOG00000008655	1573
ENSGGOG00000008656	563
ENSGGOG00000008657	467
ENSGGOG00000008658	24
ENSGGOG00000008659	6
ENSGGOG00000008660	1833
ENSGGOG00000008661	2593
ENSGGOG00000008662	0
ENSGGOG00000008663	1160
ENSGGOG00000008664	0
ENSGGOG00000008665	171
ENSGGOG00000008667	321
ENSGGOG00000008668	29
ENSGGOG00000008670	56
ENSGGOG00000008671	41
ENSGGOG00000008672	45
ENSGGOG00000008674	1128
ENSGGOG00000008675	200
ENSGGOG00000008676	860
ENSGGOG00000008678	9
ENSGGOG00000008679	10232
ENSGGOG00000008680	136
ENSGGOG00000008681	94
ENSGGOG00000008682	44
ENSGGOG00000008683	1412
ENSGGOG00000008685	96
ENSGGOG00000008686	77
ENSGGOG00000008687	28
ENSGGOG00000008689	0
ENSGGOG00000008690	0
ENSGGOG00000008691	1460
ENSGGOG00000008692	543
ENSGGOG00000008693	478
ENSGGOG00000008695	162
ENSGGOG00000008696	1107
ENSGGOG00000008697	11
ENSGGOG00000008698	837
ENSGGOG00000008699	343
ENSGGOG00000008700	216
ENSGGOG00000008702	26
ENSGGOG00000008703	14
ENSGGOG00000008704	10331
ENSGGOG00000008707	308
ENSGGOG00000008708	40
ENSGGOG00000008709	372
ENSGGOG00000008710	0
ENSGGOG00000008711	306
ENSGGOG00000008712	197
ENSGGOG00000008713	841
ENSGGOG00000008714	931
ENSGGOG00000008715	11
ENSGGOG00000008716	747
ENSGGOG00000008717	0
ENSGGOG00000008718	522
ENSGGOG00000008719	86
ENSGGOG00000008720	120
ENSGGOG00000008722	0
ENSGGOG00000008723	5390
ENSGGOG00000008724	840
ENSGGOG00000008725	101
ENSGGOG00000008726	747
ENSGGOG00000008727	11
ENSGGOG00000008728	2
ENSGGOG00000008729	2
ENSGGOG00000008730	178
ENSGGOG00000008731	326
ENSGGOG00000008733	775
ENSGGOG00000008735	114
ENSGGOG00000008736	183
ENSGGOG00000008737	3096
ENSGGOG00000008738	0
ENSGGOG00000008739	519
ENSGGOG00000008740	40
ENSGGOG00000008741	215
ENSGGOG00000008742	3169
ENSGGOG00000008745	93
ENSGGOG00000008746	0
ENSGGOG00000008748	25
ENSGGOG00000008749	323
ENSGGOG00000008750	139
ENSGGOG00000008752	0
ENSGGOG00000008755	97
ENSGGOG00000008756	867
ENSGGOG00000008759	26
ENSGGOG00000008760	154
ENSGGOG00000008762	1042
ENSGGOG00000008764	55
ENSGGOG00000008765	214
ENSGGOG00000008766	12
ENSGGOG00000008767	3460
ENSGGOG00000008768	0
ENSGGOG00000008769	71
ENSGGOG00000008770	1
ENSGGOG00000008771	0
ENSGGOG00000008772	969
ENSGGOG00000008773	60
ENSGGOG00000008774	154
ENSGGOG00000008775	0
ENSGGOG00000008776	8
ENSGGOG00000008778	701
ENSGGOG00000008781	273
ENSGGOG00000008782	727
ENSGGOG00000008783	27
ENSGGOG00000008784	1227
ENSGGOG00000008785	69
ENSGGOG00000008786	6547
ENSGGOG00000008787	78
ENSGGOG00000008788	77
ENSGGOG00000008789	2232
ENSGGOG00000008790	45
ENSGGOG00000008791	119
ENSGGOG00000008792	53
ENSGGOG00000008793	1
ENSGGOG00000008794	1
ENSGGOG00000008795	179
ENSGGOG00000008796	932
ENSGGOG00000008797	181
ENSGGOG00000008798	49
ENSGGOG00000008799	1129
ENSGGOG00000008801	720
ENSGGOG00000008804	16
ENSGGOG00000008805	1719
ENSGGOG00000008806	4
ENSGGOG00000008807	0
ENSGGOG00000008809	7489
ENSGGOG00000008810	1010
ENSGGOG00000008811	857
ENSGGOG00000008812	486
ENSGGOG00000008813	3
ENSGGOG00000008814	0
ENSGGOG00000008816	553
ENSGGOG00000008817	133
ENSGGOG00000008818	113
ENSGGOG00000008819	0
ENSGGOG00000008820	1229
ENSGGOG00000008821	876
ENSGGOG00000008822	647
ENSGGOG00000008823	912
ENSGGOG00000008824	59
ENSGGOG00000008825	466
ENSGGOG00000008826	422
ENSGGOG00000008827	170
ENSGGOG00000008828	451
ENSGGOG00000008830	503
ENSGGOG00000008831	1
ENSGGOG00000008832	935
ENSGGOG00000008833	0
ENSGGOG00000008834	0
ENSGGOG00000008835	356
ENSGGOG00000008836	12
ENSGGOG00000008837	205
ENSGGOG00000008838	100
ENSGGOG00000008840	1
ENSGGOG00000008841	1320
ENSGGOG00000008842	1
ENSGGOG00000008844	30
ENSGGOG00000008845	18
ENSGGOG00000008846	0
ENSGGOG00000008847	8
ENSGGOG00000008848	303
ENSGGOG00000008849	649
ENSGGOG00000008850	1247
ENSGGOG00000008851	19
ENSGGOG00000008852	282
ENSGGOG00000008853	411
ENSGGOG00000008854	0
ENSGGOG00000008855	77
ENSGGOG00000008856	0
ENSGGOG00000008859	23
ENSGGOG00000008860	52
ENSGGOG00000008862	66
ENSGGOG00000008863	1014
ENSGGOG00000008864	247
ENSGGOG00000008865	25
ENSGGOG00000008866	225
ENSGGOG00000008867	482
ENSGGOG00000008869	1
ENSGGOG00000008870	26
ENSGGOG00000008871	2
ENSGGOG00000008872	0
ENSGGOG00000008873	2
ENSGGOG00000008874	59
ENSGGOG00000008875	813
ENSGGOG00000008876	7
ENSGGOG00000008877	11
ENSGGOG00000008878	910
ENSGGOG00000008879	2
ENSGGOG00000008880	26
ENSGGOG00000008882	236
ENSGGOG00000008883	158
ENSGGOG00000008885	600
ENSGGOG00000008886	1904
ENSGGOG00000008887	22
ENSGGOG00000008888	139
ENSGGOG00000008889	19475
ENSGGOG00000008890	6893
ENSGGOG00000008891	73
ENSGGOG00000008892	130
ENSGGOG00000008893	236
ENSGGOG00000008894	15
ENSGGOG00000008895	1
ENSGGOG00000008896	464
ENSGGOG00000008897	903
ENSGGOG00000008898	3133
ENSGGOG00000008900	1
ENSGGOG00000008901	137
ENSGGOG00000008902	474
ENSGGOG00000008904	402
ENSGGOG00000008905	0
ENSGGOG00000008907	16
ENSGGOG00000008909	101
ENSGGOG00000008910	566
ENSGGOG00000008911	124
ENSGGOG00000008913	0
ENSGGOG00000008915	61
ENSGGOG00000008916	736
ENSGGOG00000008917	39
ENSGGOG00000008920	84
ENSGGOG00000008921	588
ENSGGOG00000008922	245
ENSGGOG00000008925	71
ENSGGOG00000008926	1032
ENSGGOG00000008927	2163
ENSGGOG00000008928	282
ENSGGOG00000008929	1
ENSGGOG00000008930	740
ENSGGOG00000008931	96
ENSGGOG00000008932	133
ENSGGOG00000008933	0
ENSGGOG00000008935	277
ENSGGOG00000008936	536
ENSGGOG00000008937	839
ENSGGOG00000008938	1714
ENSGGOG00000008939	888
ENSGGOG00000008940	0
ENSGGOG00000008941	385
ENSGGOG00000008942	164
ENSGGOG00000008943	188
ENSGGOG00000008944	732
ENSGGOG00000008946	1315
ENSGGOG00000008947	9
ENSGGOG00000008949	0
ENSGGOG00000008951	1733
ENSGGOG00000008952	62
ENSGGOG00000008953	585
ENSGGOG00000008954	7
ENSGGOG00000008955	163
ENSGGOG00000008956	40
ENSGGOG00000008957	4504
ENSGGOG00000008958	1
ENSGGOG00000008959	73
ENSGGOG00000008960	4
ENSGGOG00000008961	7744
ENSGGOG00000008962	168
ENSGGOG00000008963	405
ENSGGOG00000008964	71
ENSGGOG00000008966	132
ENSGGOG00000008967	236
ENSGGOG00000008969	565
ENSGGOG00000008970	199
ENSGGOG00000008971	102
ENSGGOG00000008972	3
ENSGGOG00000008973	323
ENSGGOG00000008974	1455
ENSGGOG00000008975	7
ENSGGOG00000008976	210
ENSGGOG00000008977	184
ENSGGOG00000008978	0
ENSGGOG00000008979	237
ENSGGOG00000008980	520
ENSGGOG00000008981	11
ENSGGOG00000008982	311
ENSGGOG00000008983	0
ENSGGOG00000008984	93
ENSGGOG00000008985	3
ENSGGOG00000008986	696
ENSGGOG00000008987	0
ENSGGOG00000008988	289
ENSGGOG00000008989	158
ENSGGOG00000008990	0
ENSGGOG00000008991	3
ENSGGOG00000008992	142
ENSGGOG00000008993	330
ENSGGOG00000008994	0
ENSGGOG00000008995	64
ENSGGOG00000008996	78
ENSGGOG00000008997	1730
ENSGGOG00000008998	0
ENSGGOG00000008999	102
ENSGGOG00000009000	625
ENSGGOG00000009001	102
ENSGGOG00000009002	3
ENSGGOG00000009004	209
ENSGGOG00000009006	37
ENSGGOG00000009007	6120
ENSGGOG00000009009	509
ENSGGOG00000009010	131
ENSGGOG00000009011	9
ENSGGOG00000009012	219
ENSGGOG00000009013	462
ENSGGOG00000009014	23
ENSGGOG00000009015	0
ENSGGOG00000009016	1226
ENSGGOG00000009017	3593
ENSGGOG00000009019	1795
ENSGGOG00000009020	107
ENSGGOG00000009021	0
ENSGGOG00000009022	1
ENSGGOG00000009023	49
ENSGGOG00000009024	5
ENSGGOG00000009025	59
ENSGGOG00000009026	3
ENSGGOG00000009027	1
ENSGGOG00000009028	20
ENSGGOG00000009029	8
ENSGGOG00000009030	1212
ENSGGOG00000009031	159
ENSGGOG00000009032	192
ENSGGOG00000009033	33
ENSGGOG00000009034	214
ENSGGOG00000009035	1
ENSGGOG00000009036	52
ENSGGOG00000009037	1347
ENSGGOG00000009038	28
ENSGGOG00000009039	3
ENSGGOG00000009040	303
ENSGGOG00000009041	0
ENSGGOG00000009042	822
ENSGGOG00000009043	148
ENSGGOG00000009044	358
ENSGGOG00000009045	315
ENSGGOG00000009046	82
ENSGGOG00000009047	29
ENSGGOG00000009049	249
ENSGGOG00000009050	492
ENSGGOG00000009051	126
ENSGGOG00000009052	7
ENSGGOG00000009053	232
ENSGGOG00000009055	914
ENSGGOG00000009056	10
ENSGGOG00000009058	225
ENSGGOG00000009060	1784
ENSGGOG00000009061	19
ENSGGOG00000009062	155
ENSGGOG00000009063	558
ENSGGOG00000009064	157
ENSGGOG00000009065	215
ENSGGOG00000009066	206
ENSGGOG00000009068	7
ENSGGOG00000009069	27
ENSGGOG00000009070	710
ENSGGOG00000009071	267
ENSGGOG00000009074	6
ENSGGOG00000009075	23
ENSGGOG00000009076	98
ENSGGOG00000009077	734
ENSGGOG00000009078	3
ENSGGOG00000009079	0
ENSGGOG00000009080	95
ENSGGOG00000009081	172
ENSGGOG00000009082	53
ENSGGOG00000009083	1004
ENSGGOG00000009084	0
ENSGGOG00000009085	81
ENSGGOG00000009086	293
ENSGGOG00000009087	15
ENSGGOG00000009088	366
ENSGGOG00000009089	38
ENSGGOG00000009092	165
ENSGGOG00000009093	669
ENSGGOG00000009094	13
ENSGGOG00000009095	1
ENSGGOG00000009096	2880
ENSGGOG00000009097	876
ENSGGOG00000009098	676
ENSGGOG00000009100	0
ENSGGOG00000009101	27
ENSGGOG00000009103	3
ENSGGOG00000009104	457
ENSGGOG00000009105	10
ENSGGOG00000009106	215
ENSGGOG00000009107	573
ENSGGOG00000009108	606
ENSGGOG00000009109	1241
ENSGGOG00000009110	131
ENSGGOG00000009112	3
ENSGGOG00000009113	984
ENSGGOG00000009114	23
ENSGGOG00000009115	253
ENSGGOG00000009116	2232
ENSGGOG00000009117	157
ENSGGOG00000009118	4
ENSGGOG00000009119	602
ENSGGOG00000009120	205
ENSGGOG00000009121	3790
ENSGGOG00000009122	1
ENSGGOG00000009123	381
ENSGGOG00000009124	313
ENSGGOG00000009126	348
ENSGGOG00000009127	310
ENSGGOG00000009128	310
ENSGGOG00000009129	2
ENSGGOG00000009130	2358
ENSGGOG00000009131	350
ENSGGOG00000009133	977
ENSGGOG00000009135	99
ENSGGOG00000009137	118
ENSGGOG00000009139	124
ENSGGOG00000009140	2
ENSGGOG00000009141	329
ENSGGOG00000009142	396
ENSGGOG00000009143	0
ENSGGOG00000009144	40
ENSGGOG00000009145	0
ENSGGOG00000009148	33
ENSGGOG00000009149	8
ENSGGOG00000009150	0
ENSGGOG00000009151	0
ENSGGOG00000009152	1
ENSGGOG00000009155	15
ENSGGOG00000009156	1
ENSGGOG00000009157	1005
ENSGGOG00000009158	118
ENSGGOG00000009159	1074
ENSGGOG00000009160	740
ENSGGOG00000009161	69
ENSGGOG00000009162	122
ENSGGOG00000009163	0
ENSGGOG00000009164	148
ENSGGOG00000009165	492
ENSGGOG00000009166	31
ENSGGOG00000009167	686
ENSGGOG00000009168	184
ENSGGOG00000009170	47
ENSGGOG00000009172	2040
ENSGGOG00000009173	553
ENSGGOG00000009174	7
ENSGGOG00000009175	324
ENSGGOG00000009176	758
ENSGGOG00000009177	2480
ENSGGOG00000009178	229
ENSGGOG00000009180	372
ENSGGOG00000009181	2
ENSGGOG00000009182	0
ENSGGOG00000009183	242
ENSGGOG00000009184	1655
ENSGGOG00000009185	4
ENSGGOG00000009187	444
ENSGGOG00000009188	2921
ENSGGOG00000009189	167
ENSGGOG00000009190	360
ENSGGOG00000009191	217
ENSGGOG00000009193	294
ENSGGOG00000009194	69
ENSGGOG00000009195	912
ENSGGOG00000009197	0
ENSGGOG00000009198	39
ENSGGOG00000009200	0
ENSGGOG00000009203	380
ENSGGOG00000009204	150
ENSGGOG00000009205	16
ENSGGOG00000009206	0
ENSGGOG00000009208	3
ENSGGOG00000009209	5
ENSGGOG00000009210	1214
ENSGGOG00000009211	0
ENSGGOG00000009214	746
ENSGGOG00000009216	853
ENSGGOG00000009217	18
ENSGGOG00000009218	149
ENSGGOG00000009219	11
ENSGGOG00000009221	114
ENSGGOG00000009223	1
ENSGGOG00000009224	1420
ENSGGOG00000009225	14
ENSGGOG00000009226	652
ENSGGOG00000009227	29
ENSGGOG00000009228	1
ENSGGOG00000009229	0
ENSGGOG00000009233	84
ENSGGOG00000009234	58
ENSGGOG00000009236	69
ENSGGOG00000009239	109
ENSGGOG00000009240	1515
ENSGGOG00000009241	6893
ENSGGOG00000009242	878
ENSGGOG00000009243	1523
ENSGGOG00000009245	281
ENSGGOG00000009246	19
ENSGGOG00000009248	97
ENSGGOG00000009249	1
ENSGGOG00000009250	15
ENSGGOG00000009252	91
ENSGGOG00000009254	0
ENSGGOG00000009256	0
ENSGGOG00000009259	106
ENSGGOG00000009261	32
ENSGGOG00000009263	2595
ENSGGOG00000009264	3119
ENSGGOG00000009265	1
ENSGGOG00000009266	1
ENSGGOG00000009268	9
ENSGGOG00000009269	40
ENSGGOG00000009270	373
ENSGGOG00000009273	701
ENSGGOG00000009275	73
ENSGGOG00000009277	46
ENSGGOG00000009280	0
ENSGGOG00000009281	111
ENSGGOG00000009283	1606
ENSGGOG00000009285	204
ENSGGOG00000009287	521
ENSGGOG00000009288	453
ENSGGOG00000009289	187
ENSGGOG00000009290	85
ENSGGOG00000009292	376
ENSGGOG00000009294	725
ENSGGOG00000009295	171
ENSGGOG00000009296	184
ENSGGOG00000009297	65
ENSGGOG00000009298	1540
ENSGGOG00000009300	106
ENSGGOG00000009301	678
ENSGGOG00000009303	140
ENSGGOG00000009304	768
ENSGGOG00000009305	276
ENSGGOG00000009306	3158
ENSGGOG00000009307	152
ENSGGOG00000009308	1172
ENSGGOG00000009309	465
ENSGGOG00000009310	107
ENSGGOG00000009313	163
ENSGGOG00000009314	110
ENSGGOG00000009317	25
ENSGGOG00000009318	561
ENSGGOG00000009321	218
ENSGGOG00000009322	327
ENSGGOG00000009323	3
ENSGGOG00000009324	778
ENSGGOG00000009326	1229
ENSGGOG00000009327	11
ENSGGOG00000009329	97
ENSGGOG00000009330	7169
ENSGGOG00000009331	2
ENSGGOG00000009332	163
ENSGGOG00000009333	572
ENSGGOG00000009334	393
ENSGGOG00000009335	104
ENSGGOG00000009336	9
ENSGGOG00000009337	2656
ENSGGOG00000009338	198
ENSGGOG00000009339	167
ENSGGOG00000009340	10
ENSGGOG00000009341	586
ENSGGOG00000009343	443
ENSGGOG00000009344	147
ENSGGOG00000009345	1161
ENSGGOG00000009347	0
ENSGGOG00000009350	10
ENSGGOG00000009352	14
ENSGGOG00000009353	274
ENSGGOG00000009354	1592
ENSGGOG00000009355	77
ENSGGOG00000009356	367
ENSGGOG00000009357	653
ENSGGOG00000009358	464
ENSGGOG00000009359	943
ENSGGOG00000009360	244
ENSGGOG00000009361	0
ENSGGOG00000009363	425
ENSGGOG00000009364	0
ENSGGOG00000009365	325
ENSGGOG00000009366	475
ENSGGOG00000009367	866
ENSGGOG00000009368	39
ENSGGOG00000009369	0
ENSGGOG00000009370	5
ENSGGOG00000009371	322
ENSGGOG00000009372	14
ENSGGOG00000009373	477
ENSGGOG00000009374	298
ENSGGOG00000009375	7
ENSGGOG00000009376	2
ENSGGOG00000009377	551
ENSGGOG00000009378	143
ENSGGOG00000009379	10
ENSGGOG00000009380	114
ENSGGOG00000009382	54
ENSGGOG00000009383	28
ENSGGOG00000009384	1197
ENSGGOG00000009385	56
ENSGGOG00000009386	1250
ENSGGOG00000009387	771
ENSGGOG00000009388	296
ENSGGOG00000009389	4
ENSGGOG00000009390	403
ENSGGOG00000009391	1657
ENSGGOG00000009392	51
ENSGGOG00000009393	577
ENSGGOG00000009394	999
ENSGGOG00000009396	1054
ENSGGOG00000009397	504
ENSGGOG00000009398	2281
ENSGGOG00000009399	1420
ENSGGOG00000009400	10
ENSGGOG00000009401	118
ENSGGOG00000009402	55
ENSGGOG00000009404	95
ENSGGOG00000009405	11
ENSGGOG00000009406	351
ENSGGOG00000009408	0
ENSGGOG00000009409	1514
ENSGGOG00000009410	99
ENSGGOG00000009412	0
ENSGGOG00000009413	773
ENSGGOG00000009414	395
ENSGGOG00000009415	0
ENSGGOG00000009416	230
ENSGGOG00000009417	106
ENSGGOG00000009419	3133
ENSGGOG00000009420	175
ENSGGOG00000009421	0
ENSGGOG00000009422	535
ENSGGOG00000009423	72
ENSGGOG00000009424	82
ENSGGOG00000009426	0
ENSGGOG00000009428	7
ENSGGOG00000009430	1689
ENSGGOG00000009431	237
ENSGGOG00000009432	506
ENSGGOG00000009433	15
ENSGGOG00000009434	0
ENSGGOG00000009435	461
ENSGGOG00000009436	0
ENSGGOG00000009437	0
ENSGGOG00000009438	264
ENSGGOG00000009439	59
ENSGGOG00000009440	171
ENSGGOG00000009441	0
ENSGGOG00000009442	100
ENSGGOG00000009444	2
ENSGGOG00000009446	2144
ENSGGOG00000009448	6
ENSGGOG00000009450	101
ENSGGOG00000009451	527
ENSGGOG00000009452	0
ENSGGOG00000009453	150
ENSGGOG00000009454	1
ENSGGOG00000009455	50
ENSGGOG00000009456	1055
ENSGGOG00000009457	1275
ENSGGOG00000009458	95
ENSGGOG00000009459	0
ENSGGOG00000009460	172
ENSGGOG00000009463	223
ENSGGOG00000009465	223
ENSGGOG00000009466	2
ENSGGOG00000009467	0
ENSGGOG00000009468	106
ENSGGOG00000009470	1129
ENSGGOG00000009471	3
ENSGGOG00000009473	591
ENSGGOG00000009475	521
ENSGGOG00000009476	142
ENSGGOG00000009477	42
ENSGGOG00000009478	147
ENSGGOG00000009479	516
ENSGGOG00000009480	204
ENSGGOG00000009481	360
ENSGGOG00000009482	409
ENSGGOG00000009483	59
ENSGGOG00000009484	76
ENSGGOG00000009485	625
ENSGGOG00000009487	73
ENSGGOG00000009488	983
ENSGGOG00000009490	160
ENSGGOG00000009491	55
ENSGGOG00000009492	0
ENSGGOG00000009493	35
ENSGGOG00000009494	7
ENSGGOG00000009496	173
ENSGGOG00000009498	0
ENSGGOG00000009499	414
ENSGGOG00000009500	156
ENSGGOG00000009501	1364
ENSGGOG00000009502	0
ENSGGOG00000009504	38
ENSGGOG00000009505	99
ENSGGOG00000009506	0
ENSGGOG00000009507	136
ENSGGOG00000009509	434
ENSGGOG00000009510	1
