gene	count
ENSPTRG00000008370	457
ENSPTRG00000008372	0
ENSPTRG00000008373	17
ENSPTRG00000008374	414
ENSPTRG00000008375	0
ENSPTRG00000008376	26
ENSPTRG00000008379	3
ENSPTRG00000008380	14
ENSPTRG00000008382	132
ENSPTRG00000008383	90
ENSPTRG00000008384	740
ENSPTRG00000008385	68
ENSPTRG00000008386	96
ENSPTRG00000008389	18
ENSPTRG00000008391	26
ENSPTRG00000008393	218
ENSPTRG00000008395	11
ENSPTRG00000008396	3
ENSPTRG00000008397	0
ENSPTRG00000008398	243
ENSPTRG00000008400	168
ENSPTRG00000008401	936
ENSPTRG00000008403	93
ENSPTRG00000008404	19
ENSPTRG00000008406	270
ENSPTRG00000008407	9
ENSPTRG00000008408	649
ENSPTRG00000008409	514
ENSPTRG00000008410	34
ENSPTRG00000008411	294
ENSPTRG00000008412	9
ENSPTRG00000008414	0
ENSPTRG00000008415	32
ENSPTRG00000008417	35
ENSPTRG00000008418	70
ENSPTRG00000008419	379
ENSPTRG00000008420	52
ENSPTRG00000008421	388
ENSPTRG00000008422	41
ENSPTRG00000008424	283
ENSPTRG00000008425	64
ENSPTRG00000008427	0
ENSPTRG00000008429	473
ENSPTRG00000008430	14
ENSPTRG00000008431	25
ENSPTRG00000008433	115
ENSPTRG00000008434	1968
ENSPTRG00000008435	11
ENSPTRG00000008439	6
ENSPTRG00000008440	127
ENSPTRG00000008442	1
ENSPTRG00000008443	124
ENSPTRG00000008444	800
ENSPTRG00000008445	1172
ENSPTRG00000008446	435
ENSPTRG00000008447	184
ENSPTRG00000008449	3
ENSPTRG00000008450	1097
ENSPTRG00000008452	0
ENSPTRG00000008454	0
ENSPTRG00000008455	92
ENSPTRG00000008456	387
ENSPTRG00000008457	0
ENSPTRG00000008458	16
ENSPTRG00000008459	147
ENSPTRG00000008460	56
ENSPTRG00000008461	132
ENSPTRG00000008462	93
ENSPTRG00000008463	89
ENSPTRG00000008464	1
ENSPTRG00000008465	17
ENSPTRG00000008466	63
ENSPTRG00000008467	57
ENSPTRG00000008468	0
ENSPTRG00000008470	267
ENSPTRG00000008471	156
ENSPTRG00000008473	0
ENSPTRG00000008475	19
ENSPTRG00000008476	3677
ENSPTRG00000008480	1160
ENSPTRG00000008482	3
ENSPTRG00000008483	551
ENSPTRG00000008486	227
ENSPTRG00000008487	159
ENSPTRG00000008492	45
ENSPTRG00000008495	631
ENSPTRG00000008496	1634
ENSPTRG00000008497	570
ENSPTRG00000008501	213
ENSPTRG00000008502	0
ENSPTRG00000008504	2
ENSPTRG00000008505	40
ENSPTRG00000008507	229
ENSPTRG00000008508	45
ENSPTRG00000008509	83
ENSPTRG00000008511	57
ENSPTRG00000008512	134
ENSPTRG00000008513	12
ENSPTRG00000008517	205
ENSPTRG00000008518	483
ENSPTRG00000008520	19
ENSPTRG00000008521	7548
ENSPTRG00000008524	108
ENSPTRG00000008525	244
ENSPTRG00000008526	104
ENSPTRG00000008527	248
ENSPTRG00000008529	49
ENSPTRG00000008532	0
ENSPTRG00000008535	204
ENSPTRG00000008536	43
ENSPTRG00000008537	605
ENSPTRG00000008538	92
ENSPTRG00000008539	415
ENSPTRG00000008541	493
ENSPTRG00000008542	413
ENSPTRG00000008544	499
ENSPTRG00000008546	98
ENSPTRG00000008547	69
ENSPTRG00000008548	2055
ENSPTRG00000008549	91
ENSPTRG00000008550	132
ENSPTRG00000008551	2966
ENSPTRG00000008552	290
ENSPTRG00000008553	72
ENSPTRG00000008557	1
ENSPTRG00000008559	0
ENSPTRG00000008560	0
ENSPTRG00000008567	19
ENSPTRG00000008568	47
ENSPTRG00000008569	59
ENSPTRG00000008570	66
ENSPTRG00000008572	82
ENSPTRG00000008574	135
ENSPTRG00000008575	30
ENSPTRG00000008576	75
ENSPTRG00000008577	1
ENSPTRG00000008578	80
ENSPTRG00000008579	2215
ENSPTRG00000008580	8
ENSPTRG00000008581	46
ENSPTRG00000008583	435
ENSPTRG00000008587	449
ENSPTRG00000008590	18
ENSPTRG00000008591	769
ENSPTRG00000008593	385
ENSPTRG00000008595	11
ENSPTRG00000008597	1
ENSPTRG00000008598	811
ENSPTRG00000008601	533
ENSPTRG00000008602	67
ENSPTRG00000008603	80
ENSPTRG00000008604	14
ENSPTRG00000008606	0
ENSPTRG00000008607	14
ENSPTRG00000008608	13
ENSPTRG00000008609	275
ENSPTRG00000008610	93
ENSPTRG00000008611	1232
ENSPTRG00000008612	16
ENSPTRG00000008614	741
ENSPTRG00000008615	577
ENSPTRG00000008616	1142
ENSPTRG00000008617	8
ENSPTRG00000008618	331
ENSPTRG00000008620	695
ENSPTRG00000008621	16
ENSPTRG00000008623	38
ENSPTRG00000008624	8
ENSPTRG00000008625	2
ENSPTRG00000008626	0
ENSPTRG00000008628	1237
ENSPTRG00000008629	72
ENSPTRG00000008630	147
ENSPTRG00000008631	367
ENSPTRG00000008632	52
ENSPTRG00000008634	118
ENSPTRG00000008635	21
ENSPTRG00000008637	21
ENSPTRG00000008639	243
ENSPTRG00000008640	1
ENSPTRG00000008641	0
ENSPTRG00000008642	1245
ENSPTRG00000008643	310
ENSPTRG00000008644	66
ENSPTRG00000008645	109
ENSPTRG00000008648	30
ENSPTRG00000008649	320
ENSPTRG00000008650	1
ENSPTRG00000008651	6
ENSPTRG00000008653	48
ENSPTRG00000008655	239
ENSPTRG00000008656	5
ENSPTRG00000008657	20
ENSPTRG00000008658	30
ENSPTRG00000008659	0
ENSPTRG00000008661	4
ENSPTRG00000008662	121
ENSPTRG00000008663	4840
ENSPTRG00000008664	534
ENSPTRG00000008665	167
ENSPTRG00000008666	336
ENSPTRG00000008668	552
ENSPTRG00000008671	0
ENSPTRG00000008672	7
ENSPTRG00000008673	4
ENSPTRG00000008674	1421
ENSPTRG00000008679	10
ENSPTRG00000008680	0
ENSPTRG00000008681	48
ENSPTRG00000008683	92
ENSPTRG00000008684	1993
ENSPTRG00000008685	0
ENSPTRG00000008686	0
ENSPTRG00000008688	61
ENSPTRG00000008689	73
ENSPTRG00000008690	2232
ENSPTRG00000008691	1268
ENSPTRG00000008692	188
ENSPTRG00000008693	468
ENSPTRG00000008694	599
ENSPTRG00000008695	128
ENSPTRG00000008696	191
ENSPTRG00000008697	245
ENSPTRG00000008698	571
ENSPTRG00000008699	671
ENSPTRG00000008700	3
ENSPTRG00000008701	3805
ENSPTRG00000008703	35
ENSPTRG00000008705	39
ENSPTRG00000008709	57
ENSPTRG00000008710	362
ENSPTRG00000008711	25
ENSPTRG00000008712	239
ENSPTRG00000008713	316
ENSPTRG00000008714	2255
ENSPTRG00000008716	225
ENSPTRG00000008717	374
ENSPTRG00000008719	132
ENSPTRG00000008720	2
ENSPTRG00000008721	113
ENSPTRG00000008723	11
ENSPTRG00000008724	32
ENSPTRG00000008725	23
ENSPTRG00000008726	720
ENSPTRG00000008727	7900
ENSPTRG00000008728	0
ENSPTRG00000008730	0
ENSPTRG00000008731	0
ENSPTRG00000008734	112
ENSPTRG00000008735	72
ENSPTRG00000008736	23
ENSPTRG00000008737	55
ENSPTRG00000008739	0
ENSPTRG00000008741	24
ENSPTRG00000008742	709
ENSPTRG00000008743	0
ENSPTRG00000008744	145
ENSPTRG00000008746	1830
ENSPTRG00000008747	1
ENSPTRG00000008748	1
ENSPTRG00000008749	0
ENSPTRG00000008751	3
ENSPTRG00000008752	1
ENSPTRG00000008753	137
ENSPTRG00000008755	42
ENSPTRG00000008757	182
ENSPTRG00000008759	7
ENSPTRG00000008761	37
ENSPTRG00000008762	42
ENSPTRG00000008763	120
ENSPTRG00000008766	3
ENSPTRG00000008768	0
ENSPTRG00000008769	1
ENSPTRG00000008770	0
ENSPTRG00000008771	2
ENSPTRG00000008773	62
ENSPTRG00000008774	126
ENSPTRG00000008775	23
ENSPTRG00000008776	10
ENSPTRG00000008778	7
ENSPTRG00000008779	37
ENSPTRG00000008782	58
ENSPTRG00000008783	958
ENSPTRG00000008786	1
ENSPTRG00000008787	290
ENSPTRG00000008788	203
ENSPTRG00000008790	9
ENSPTRG00000008792	9
ENSPTRG00000008793	319
ENSPTRG00000008794	1
ENSPTRG00000008803	184
ENSPTRG00000008806	38
ENSPTRG00000008807	786
ENSPTRG00000008808	1501
ENSPTRG00000008809	24
ENSPTRG00000008810	197
ENSPTRG00000008812	43
ENSPTRG00000008814	85
ENSPTRG00000008819	84
ENSPTRG00000008823	1
ENSPTRG00000008824	285
ENSPTRG00000008825	36
ENSPTRG00000008826	179
ENSPTRG00000008828	302
ENSPTRG00000008830	422
ENSPTRG00000008831	2447
ENSPTRG00000008832	66
ENSPTRG00000008833	966
ENSPTRG00000008838	2124
ENSPTRG00000008839	65
ENSPTRG00000008840	90
ENSPTRG00000008841	139
ENSPTRG00000008842	357
ENSPTRG00000008843	19
ENSPTRG00000008846	371
ENSPTRG00000008847	335
ENSPTRG00000008848	127
ENSPTRG00000008850	151
ENSPTRG00000008851	56
ENSPTRG00000008852	0
ENSPTRG00000008853	4
ENSPTRG00000008859	0
ENSPTRG00000008860	151
ENSPTRG00000008861	0
ENSPTRG00000008862	1
ENSPTRG00000008865	886
ENSPTRG00000008866	128
ENSPTRG00000008867	96
ENSPTRG00000008871	34
ENSPTRG00000008872	549
ENSPTRG00000008873	14
ENSPTRG00000008874	33
ENSPTRG00000008875	492
ENSPTRG00000008877	195
ENSPTRG00000008878	410
ENSPTRG00000008881	4
ENSPTRG00000008885	0
ENSPTRG00000008891	2441
ENSPTRG00000008892	146
ENSPTRG00000008893	157
ENSPTRG00000008899	1063
ENSPTRG00000008901	28
ENSPTRG00000008903	32
ENSPTRG00000008904	1023
ENSPTRG00000008909	137
ENSPTRG00000008911	142
ENSPTRG00000008912	338
ENSPTRG00000008914	145
ENSPTRG00000008916	25
ENSPTRG00000008917	390
ENSPTRG00000008919	0
ENSPTRG00000008920	0
ENSPTRG00000008921	246
ENSPTRG00000008922	299
ENSPTRG00000008923	4088
ENSPTRG00000008924	240
ENSPTRG00000008925	89
ENSPTRG00000008926	767
ENSPTRG00000008929	847
ENSPTRG00000008930	54
ENSPTRG00000008931	60
ENSPTRG00000008933	18
ENSPTRG00000008935	7
ENSPTRG00000008936	93
ENSPTRG00000008937	466
ENSPTRG00000008938	393
ENSPTRG00000008939	700
ENSPTRG00000008940	53
ENSPTRG00000008941	327
ENSPTRG00000008942	448
ENSPTRG00000008944	194
ENSPTRG00000008946	0
ENSPTRG00000008947	44
ENSPTRG00000008948	41
ENSPTRG00000008950	28
ENSPTRG00000008951	55
ENSPTRG00000008952	1725
ENSPTRG00000008954	561
ENSPTRG00000008955	192
ENSPTRG00000008956	34
ENSPTRG00000008957	479
ENSPTRG00000008958	8
ENSPTRG00000008959	172
ENSPTRG00000008960	0
ENSPTRG00000008961	392
ENSPTRG00000008962	41
ENSPTRG00000008963	268
ENSPTRG00000008964	61
ENSPTRG00000008965	70
ENSPTRG00000008966	29
ENSPTRG00000008967	88
ENSPTRG00000008970	813
ENSPTRG00000008971	523
ENSPTRG00000008972	15
ENSPTRG00000008973	127
ENSPTRG00000008974	246
ENSPTRG00000008976	447
ENSPTRG00000008977	139
ENSPTRG00000008980	25
ENSPTRG00000008986	375
ENSPTRG00000008987	369
ENSPTRG00000008988	512
ENSPTRG00000008989	393
ENSPTRG00000008990	64
ENSPTRG00000008991	32
ENSPTRG00000008993	74
ENSPTRG00000008996	73
ENSPTRG00000008999	2
ENSPTRG00000009000	0
ENSPTRG00000009002	0
ENSPTRG00000009004	1
ENSPTRG00000009005	186
ENSPTRG00000009007	142
ENSPTRG00000009008	79
ENSPTRG00000009010	73
ENSPTRG00000009011	0
ENSPTRG00000009012	155
ENSPTRG00000009013	5
ENSPTRG00000009015	0
ENSPTRG00000009016	9
ENSPTRG00000009017	5
ENSPTRG00000009018	0
ENSPTRG00000009020	124
ENSPTRG00000009021	2851
ENSPTRG00000009022	469
ENSPTRG00000009023	2
ENSPTRG00000009024	2
ENSPTRG00000009025	98
ENSPTRG00000009026	825
ENSPTRG00000009028	3
ENSPTRG00000009031	5
ENSPTRG00000009032	0
ENSPTRG00000009033	0
ENSPTRG00000009034	0
ENSPTRG00000009036	0
ENSPTRG00000009037	0
ENSPTRG00000009039	0
ENSPTRG00000009043	128
ENSPTRG00000009044	210
ENSPTRG00000009046	841
ENSPTRG00000009048	377
ENSPTRG00000009049	110
ENSPTRG00000009050	0
ENSPTRG00000009051	94
ENSPTRG00000009052	768
ENSPTRG00000009053	1
ENSPTRG00000009054	80
ENSPTRG00000009057	306
ENSPTRG00000009058	171
ENSPTRG00000009059	3
ENSPTRG00000009065	0
ENSPTRG00000009067	62
ENSPTRG00000009070	350
ENSPTRG00000009071	51
ENSPTRG00000009072	1280
ENSPTRG00000009074	203
ENSPTRG00000009076	2919
ENSPTRG00000009077	159
ENSPTRG00000009079	832
ENSPTRG00000009081	1156
ENSPTRG00000009083	436
ENSPTRG00000009084	2
ENSPTRG00000009085	1694
ENSPTRG00000009086	1848
ENSPTRG00000009087	1275
ENSPTRG00000009090	58
ENSPTRG00000009091	287
ENSPTRG00000009093	166
ENSPTRG00000009095	1926
ENSPTRG00000009096	134
ENSPTRG00000009097	184
ENSPTRG00000009098	51
ENSPTRG00000009099	258
ENSPTRG00000009100	36
ENSPTRG00000009101	370
ENSPTRG00000009102	3
ENSPTRG00000009103	0
ENSPTRG00000009105	0
ENSPTRG00000009106	104
ENSPTRG00000009107	502
ENSPTRG00000009108	0
ENSPTRG00000009109	703
ENSPTRG00000009111	592
ENSPTRG00000009112	1744
ENSPTRG00000009113	884
ENSPTRG00000009114	1241
ENSPTRG00000009115	124
ENSPTRG00000009116	1380
ENSPTRG00000009117	92
ENSPTRG00000009119	34
ENSPTRG00000009120	383
ENSPTRG00000009121	2
ENSPTRG00000009122	0
ENSPTRG00000009123	275
ENSPTRG00000009124	0
ENSPTRG00000009125	0
ENSPTRG00000009128	0
ENSPTRG00000009129	0
ENSPTRG00000009130	0
ENSPTRG00000009131	3
ENSPTRG00000009132	137
ENSPTRG00000009133	15
ENSPTRG00000009134	3
ENSPTRG00000009135	2
ENSPTRG00000009137	15
ENSPTRG00000009141	0
ENSPTRG00000009145	0
ENSPTRG00000009149	0
ENSPTRG00000009158	0
ENSPTRG00000009159	0
ENSPTRG00000009161	6
ENSPTRG00000009162	0
ENSPTRG00000009163	0
ENSPTRG00000009164	0
ENSPTRG00000009165	0
ENSPTRG00000009166	1
ENSPTRG00000009167	0
ENSPTRG00000009168	15
ENSPTRG00000009169	0
ENSPTRG00000009171	1
ENSPTRG00000009172	0
ENSPTRG00000009173	162
ENSPTRG00000009175	1288
ENSPTRG00000009176	0
ENSPTRG00000009177	92
ENSPTRG00000009178	143
ENSPTRG00000009179	217
ENSPTRG00000009180	95
ENSPTRG00000009181	386
ENSPTRG00000009182	3
ENSPTRG00000009183	10
ENSPTRG00000009187	2264
ENSPTRG00000009188	522
ENSPTRG00000009189	118
ENSPTRG00000009190	23
ENSPTRG00000009191	122
ENSPTRG00000009192	1047
ENSPTRG00000009194	627
ENSPTRG00000009195	98
ENSPTRG00000009196	0
ENSPTRG00000009197	124
ENSPTRG00000009198	49
ENSPTRG00000009199	9
ENSPTRG00000009200	436
ENSPTRG00000009202	2387
ENSPTRG00000009203	111
ENSPTRG00000009204	26
ENSPTRG00000009207	209
ENSPTRG00000009208	96
ENSPTRG00000009209	52
ENSPTRG00000009210	539
ENSPTRG00000009211	107
ENSPTRG00000009213	516
ENSPTRG00000009214	76
ENSPTRG00000009215	77
ENSPTRG00000009216	2458
ENSPTRG00000009217	1071
ENSPTRG00000009219	95
ENSPTRG00000009220	0
ENSPTRG00000009221	15
ENSPTRG00000009222	498
ENSPTRG00000009223	6
ENSPTRG00000009225	5
ENSPTRG00000009226	0
ENSPTRG00000009229	1
ENSPTRG00000009230	180
ENSPTRG00000009232	835
ENSPTRG00000009233	25
ENSPTRG00000009234	307
ENSPTRG00000009236	39
ENSPTRG00000009241	992
ENSPTRG00000009242	28
ENSPTRG00000009246	196
ENSPTRG00000009247	13
ENSPTRG00000009248	11
ENSPTRG00000009249	4
ENSPTRG00000009252	38
ENSPTRG00000009253	7
ENSPTRG00000009254	518
ENSPTRG00000009256	1
ENSPTRG00000009257	0
ENSPTRG00000009258	4
ENSPTRG00000009259	39
ENSPTRG00000009260	176
ENSPTRG00000009261	416
ENSPTRG00000009262	388
ENSPTRG00000009263	687
ENSPTRG00000009264	10
ENSPTRG00000009265	8
ENSPTRG00000009266	414
ENSPTRG00000009269	808
ENSPTRG00000009270	0
ENSPTRG00000009271	2825
ENSPTRG00000009272	326
ENSPTRG00000009273	198
ENSPTRG00000009274	417
ENSPTRG00000009277	49
ENSPTRG00000009278	1241
ENSPTRG00000009279	7
ENSPTRG00000009281	58
ENSPTRG00000009282	148
ENSPTRG00000009283	36
ENSPTRG00000009284	936
ENSPTRG00000009286	33
ENSPTRG00000009287	251
ENSPTRG00000009288	50
ENSPTRG00000009289	12029
ENSPTRG00000009290	2
ENSPTRG00000009292	189
ENSPTRG00000009294	525
ENSPTRG00000009295	1408
ENSPTRG00000009297	59
ENSPTRG00000009299	115
ENSPTRG00000009300	470
ENSPTRG00000009301	5
ENSPTRG00000009304	73
ENSPTRG00000009306	223
ENSPTRG00000009307	2
ENSPTRG00000009311	0
ENSPTRG00000009313	0
ENSPTRG00000009314	0
ENSPTRG00000009315	2
ENSPTRG00000009319	3
ENSPTRG00000009320	0
ENSPTRG00000009321	0
ENSPTRG00000009322	0
ENSPTRG00000009323	16
ENSPTRG00000009326	522
ENSPTRG00000009329	1
ENSPTRG00000009330	284
ENSPTRG00000009333	708
ENSPTRG00000009334	502
ENSPTRG00000009335	0
ENSPTRG00000009336	176
ENSPTRG00000009337	222
ENSPTRG00000009338	5
ENSPTRG00000009339	118
ENSPTRG00000009340	0
ENSPTRG00000009342	243
ENSPTRG00000009343	525
ENSPTRG00000009345	422
ENSPTRG00000009346	17
ENSPTRG00000009349	148
ENSPTRG00000009350	5
ENSPTRG00000009351	0
ENSPTRG00000009352	0
ENSPTRG00000009354	0
ENSPTRG00000009355	0
ENSPTRG00000009356	0
ENSPTRG00000009357	0
ENSPTRG00000009358	1
ENSPTRG00000009359	0
ENSPTRG00000009360	0
ENSPTRG00000009361	37
ENSPTRG00000009363	325
ENSPTRG00000009364	273
ENSPTRG00000009365	660
ENSPTRG00000009367	0
ENSPTRG00000009368	0
ENSPTRG00000009369	1
ENSPTRG00000009370	9
ENSPTRG00000009371	10
ENSPTRG00000009372	23
ENSPTRG00000009376	534
ENSPTRG00000009377	2
ENSPTRG00000009380	708
ENSPTRG00000009381	202
ENSPTRG00000009382	67
ENSPTRG00000009383	395
ENSPTRG00000009384	0
ENSPTRG00000009385	3
ENSPTRG00000009386	9
ENSPTRG00000009387	191
ENSPTRG00000009388	891
ENSPTRG00000009389	589
ENSPTRG00000009391	12
ENSPTRG00000009393	7
ENSPTRG00000009395	107
ENSPTRG00000009396	197
ENSPTRG00000009397	3
ENSPTRG00000009398	365
ENSPTRG00000009399	41
ENSPTRG00000009400	29
ENSPTRG00000009401	420
ENSPTRG00000009402	55
ENSPTRG00000009404	337
ENSPTRG00000009405	666
ENSPTRG00000009406	55
ENSPTRG00000009407	868
ENSPTRG00000009409	3613
ENSPTRG00000009413	192
ENSPTRG00000009414	1292
ENSPTRG00000009417	184
ENSPTRG00000009418	52
ENSPTRG00000009419	834
ENSPTRG00000009420	1
ENSPTRG00000009421	97
ENSPTRG00000009422	120
ENSPTRG00000009423	22
ENSPTRG00000009424	2133
ENSPTRG00000009425	603
ENSPTRG00000009427	41
ENSPTRG00000009428	5
ENSPTRG00000009430	40
ENSPTRG00000009431	17
ENSPTRG00000009432	214
ENSPTRG00000009433	181
ENSPTRG00000009434	71
ENSPTRG00000009436	281
ENSPTRG00000009437	29
ENSPTRG00000009439	0
ENSPTRG00000009440	156
ENSPTRG00000009441	169
ENSPTRG00000009442	206
ENSPTRG00000009444	1810
ENSPTRG00000009445	0
ENSPTRG00000009446	12
ENSPTRG00000009447	63
ENSPTRG00000009448	18
ENSPTRG00000009449	39
ENSPTRG00000009450	1520
ENSPTRG00000009451	546
ENSPTRG00000009453	4
ENSPTRG00000009454	549
ENSPTRG00000009455	1660
ENSPTRG00000009457	6
ENSPTRG00000009458	20
ENSPTRG00000009459	18
ENSPTRG00000009460	1498
ENSPTRG00000009462	265
ENSPTRG00000009464	1
ENSPTRG00000009465	99
ENSPTRG00000009467	573
ENSPTRG00000009468	313
ENSPTRG00000009471	7
ENSPTRG00000009472	2819
ENSPTRG00000009474	164
ENSPTRG00000009475	84
ENSPTRG00000009476	78
ENSPTRG00000009477	281
ENSPTRG00000009480	62
ENSPTRG00000009481	15
ENSPTRG00000009482	145
ENSPTRG00000009483	89
ENSPTRG00000009485	0
ENSPTRG00000009486	198
ENSPTRG00000009487	46
ENSPTRG00000009488	201
ENSPTRG00000009489	40
ENSPTRG00000009491	0
ENSPTRG00000009492	196
ENSPTRG00000009493	5
ENSPTRG00000009496	160
ENSPTRG00000009497	421
ENSPTRG00000009502	0
ENSPTRG00000009504	83
ENSPTRG00000009506	181
ENSPTRG00000009508	43
ENSPTRG00000009509	3
ENSPTRG00000009511	61
ENSPTRG00000009512	514
ENSPTRG00000009513	78
ENSPTRG00000009514	11
ENSPTRG00000009515	48
ENSPTRG00000009516	187
ENSPTRG00000009518	275
ENSPTRG00000009519	314
ENSPTRG00000009520	411
ENSPTRG00000009522	759
ENSPTRG00000009523	1587
ENSPTRG00000009524	305
ENSPTRG00000009525	711
ENSPTRG00000009526	211
ENSPTRG00000009531	0
ENSPTRG00000009532	3
ENSPTRG00000009534	5
ENSPTRG00000009535	7
ENSPTRG00000009537	782
ENSPTRG00000009538	174
ENSPTRG00000009539	6
ENSPTRG00000009541	970
ENSPTRG00000009543	2273
ENSPTRG00000009544	232
ENSPTRG00000009546	36
ENSPTRG00000009551	178
ENSPTRG00000009552	29
ENSPTRG00000009554	214
ENSPTRG00000009555	68
ENSPTRG00000009556	2
ENSPTRG00000009557	15
ENSPTRG00000009559	1
ENSPTRG00000009560	46
ENSPTRG00000009561	0
ENSPTRG00000009562	87
ENSPTRG00000009564	60
ENSPTRG00000009566	110
ENSPTRG00000009568	5
ENSPTRG00000009569	0
ENSPTRG00000009570	0
ENSPTRG00000009573	4
ENSPTRG00000009574	409
ENSPTRG00000009575	52
ENSPTRG00000009577	177
ENSPTRG00000009578	67
ENSPTRG00000009579	2405
ENSPTRG00000009580	9
ENSPTRG00000009581	48
ENSPTRG00000009583	180
ENSPTRG00000009584	29
ENSPTRG00000009587	137
ENSPTRG00000009588	31
ENSPTRG00000009589	145
ENSPTRG00000009590	6
ENSPTRG00000009592	454
ENSPTRG00000009593	14
ENSPTRG00000009595	270
ENSPTRG00000009597	241
ENSPTRG00000009598	0
ENSPTRG00000009600	6
ENSPTRG00000009603	270
ENSPTRG00000009604	0
ENSPTRG00000009605	0
ENSPTRG00000009607	42
ENSPTRG00000009610	1
ENSPTRG00000009611	0
ENSPTRG00000009613	0
ENSPTRG00000009614	146
ENSPTRG00000009615	4
ENSPTRG00000009616	350
ENSPTRG00000009617	308
ENSPTRG00000009618	134
ENSPTRG00000009619	212
ENSPTRG00000009620	95
ENSPTRG00000009621	87
ENSPTRG00000009622	0
ENSPTRG00000009623	0
ENSPTRG00000009624	0
ENSPTRG00000009625	600
ENSPTRG00000009626	199
ENSPTRG00000009627	151
ENSPTRG00000009628	714
ENSPTRG00000009629	1005
ENSPTRG00000009630	1
ENSPTRG00000009631	80
ENSPTRG00000009632	51
ENSPTRG00000009637	101
ENSPTRG00000009638	396
ENSPTRG00000009639	284
ENSPTRG00000009640	54
ENSPTRG00000009641	89
ENSPTRG00000009642	728
ENSPTRG00000009643	660
ENSPTRG00000009645	228
ENSPTRG00000009646	73
ENSPTRG00000009647	3
ENSPTRG00000009651	210
ENSPTRG00000009652	358
ENSPTRG00000009653	120
ENSPTRG00000009654	77
ENSPTRG00000009656	223
ENSPTRG00000009659	20
ENSPTRG00000009660	5358
ENSPTRG00000009661	72
ENSPTRG00000009662	267
ENSPTRG00000009663	196
ENSPTRG00000009665	81
ENSPTRG00000009667	65
ENSPTRG00000009669	33
ENSPTRG00000009670	566
ENSPTRG00000009671	3
ENSPTRG00000009672	0
ENSPTRG00000009673	613
ENSPTRG00000009674	12
ENSPTRG00000009675	2522
ENSPTRG00000009676	190
ENSPTRG00000009677	178
ENSPTRG00000009678	116
ENSPTRG00000009679	19
ENSPTRG00000009681	949
ENSPTRG00000009682	4
ENSPTRG00000009684	12
ENSPTRG00000009685	6
ENSPTRG00000009688	43
ENSPTRG00000009689	924
ENSPTRG00000009690	317
ENSPTRG00000009691	58
ENSPTRG00000009692	875
ENSPTRG00000009693	60
ENSPTRG00000009695	357
ENSPTRG00000009696	833
ENSPTRG00000009699	992
ENSPTRG00000009700	41
ENSPTRG00000009701	26
ENSPTRG00000009702	0
ENSPTRG00000009704	13
ENSPTRG00000009705	164
ENSPTRG00000009707	5
ENSPTRG00000009710	147
ENSPTRG00000009717	457
ENSPTRG00000009718	458
ENSPTRG00000009721	4
ENSPTRG00000009722	111
ENSPTRG00000009723	157
ENSPTRG00000009725	93
ENSPTRG00000009727	3947
ENSPTRG00000009728	1
ENSPTRG00000009730	12
ENSPTRG00000009731	54
ENSPTRG00000009733	155
ENSPTRG00000009735	105
ENSPTRG00000009736	436
ENSPTRG00000009737	222
ENSPTRG00000009738	11
ENSPTRG00000009739	67
ENSPTRG00000009740	137
ENSPTRG00000009744	174
ENSPTRG00000009745	107
ENSPTRG00000009746	3940
ENSPTRG00000009747	110
ENSPTRG00000009748	10
ENSPTRG00000009750	2195
ENSPTRG00000009752	1757
ENSPTRG00000009754	185
ENSPTRG00000009755	99
ENSPTRG00000009759	0
ENSPTRG00000009762	0
ENSPTRG00000009763	237
ENSPTRG00000009764	587
ENSPTRG00000009765	3
ENSPTRG00000009767	369
ENSPTRG00000009768	735
ENSPTRG00000009770	97
ENSPTRG00000009771	0
ENSPTRG00000009772	519
ENSPTRG00000009773	2216
ENSPTRG00000009774	200
ENSPTRG00000009775	350
ENSPTRG00000009776	463
ENSPTRG00000009777	122
ENSPTRG00000009781	10
ENSPTRG00000009782	164
ENSPTRG00000009783	101
ENSPTRG00000009784	149
ENSPTRG00000009786	279
ENSPTRG00000009787	358
ENSPTRG00000009788	529
ENSPTRG00000009790	23
ENSPTRG00000009791	1306
ENSPTRG00000009794	164
ENSPTRG00000009795	39
ENSPTRG00000009796	1074
ENSPTRG00000009798	0
ENSPTRG00000009799	11
ENSPTRG00000009801	1
ENSPTRG00000009802	37
ENSPTRG00000009803	146
ENSPTRG00000009804	68
ENSPTRG00000009805	191
ENSPTRG00000009806	101
ENSPTRG00000009807	809
ENSPTRG00000009808	657
ENSPTRG00000009809	0
ENSPTRG00000009810	509
ENSPTRG00000009811	301
ENSPTRG00000009812	7
ENSPTRG00000009813	8
ENSPTRG00000009815	692
ENSPTRG00000009816	54
ENSPTRG00000009818	19
ENSPTRG00000009820	3
ENSPTRG00000009822	12
ENSPTRG00000009823	75
ENSPTRG00000009824	126
ENSPTRG00000009825	166
ENSPTRG00000009828	36
ENSPTRG00000009829	1
ENSPTRG00000009831	165
ENSPTRG00000009832	2
ENSPTRG00000009833	672
ENSPTRG00000009834	57
ENSPTRG00000009835	74
ENSPTRG00000009836	877
ENSPTRG00000009838	32
ENSPTRG00000009839	2500
ENSPTRG00000009844	2002
ENSPTRG00000009845	79
ENSPTRG00000009847	4
ENSPTRG00000009849	7
ENSPTRG00000009851	99
ENSPTRG00000009853	710
ENSPTRG00000009854	438
ENSPTRG00000009856	227
ENSPTRG00000009857	5260
ENSPTRG00000009858	116
